"label"	"post"	"post_augmented"
"ESTP"	"would you say type 9 for instinctual because it shows up on my social variant, but 4w5 for instinctual sp which i'm not sure what that means."	"would you say 9 instinctual up on my social variant, but 4w5 for instinctual ' sure what that means."
"ESTP"	"well i guess i for one could accept some moderate attractiveness, if she's reeeally stupid. but i will never stand for clever! (pun very much intended)"	"well i guess i one could some moderate, she ' reeeally stupid. but will never stand! (pun intended )"
"ESTP"	"this isn't something that would upset me. whether the guy on the bus was right or wrong, i'd sling insults at him and forget it about it momentarily. he's a stranger, i couldn't give two fucks what..."	"this ' t something would upset me. whether the on the was right wrong, i ' d insults at him and forget it it momentarily. he ' s, couldn ' t give two fucks what. .."
"ESTP"	"update: stevie evans - <mbti> danny evans - <mbti> lauren evans - <mbti> sent from my iphone using tapatalk"	": stevie evans - <mbti> danny evans - <mbti> evans - <mbti> sent from"
"ESTP"	"i understand this totally. this is in essence the make up of an <mbti>. it is also exactly why a relationship with an <mbti> will not work. there is no end to the analysis and eventually this drives..."	"i understand this totally. this is in essence make up of <mbti>. it is why a relationship an <mbti> will not. is no end to and eventually this. .."
"ESTP"	"okay, so i've been dating a girl for about a month or so, she's nice and all but the relationship has gotten pretty bland rather quickly. now theres this smoking hot blonde who stepped in, she..."	"okay, so i ' dating girl for about a month or so, ' nice and all but the gotten rather quickly. now theres this smoking hot who stepped in, she. .."
"ESTP"	"the very first one i took was probably over ten years ago by now. however, i tested not according to my personality but what i thought would have been the best thing to do. so i got <mbti>. it was..."	"very first one i took was probably over years ago now. however, i tested not my personality but what i thought would the best thing to do. i got <mbti>. ..."
"ESTP"	"yea just gotta get yourself some imagine c. you can find the seller in the lower regions of dreamscape near slumber st. his name is subcon, tell him chick sent ya and he'll getcha tucked right away,..."	"yea gotta yourself some imagine c. you the seller in the lower regions of near st. subcon, tell him chick sent ya and he ' ll tucked right away, ..."
"ESTP"	"maybe. i just like the option of changing the size and style. books with a good page color and contrast, line spacing, and font are a joy to read though."	". i just the option of the and. books good page color and contrast, spacing, and font a to read though."
"ESTP"	"(not my list) comic book characters: the joker, the dark knight fantasy, harry potter and lotr: vizzini, the princess bride arthur weasley, harry potter sci-fi and space opera:'"	"( not my list) characters: , the dark knight fantasy, harry potter lotr: , the arthur, harry potter sci - fi space opera: '"
"ESTP"	"so in conclusion, making babies = fun. maintaining babies = lame agreed. this certainly advertises the fun: babies - weebl's stuff"	"so conclusion, making =. maintaining = lame. certainly advertises: - weebl ' s stuff"
"ESTP"	"'hey that sounds like a good trick then :p actually i think this is available here too, just not common. though i would prefer buying my own clothes still. after all i have to try them on......"	"' hey that sounds like a good trick then: actually i think this is, just not common. would my own. after all i have to try them on. .. ..."
"ESTP"	"self sabotage yeah i am capable of having real human relationships i'm not a psychopath you put too much weight to stereotypes that describe <mbti> as exploitative and ignore others like being..."	"self yeah i am capable of having human relationships ' m a psychopath you put much weight to that <mbti> ignore others like being. .."
"ESTP"	"i do the same thing, ti runs things internally on it's experiences and knowledge to make sense of the world. if it doesn't fit, then but why is the first question asked to break down in those..."	"do the same thing, runs things internally on it ' s experiences knowledge to make sense the. it doesn ' t fit, then is the first question to break down in. .."
"ESTP"	"come on, you've had your entire lives to realize that people aren't thoughtful, caring or sensitive. i came to realize the importance of depending on myself as a kid. as awesome as my parents are,..."	"come on, you ' had entire lives to realize that people aren ' t thoughtful, . to the importance of depending on myself a kid. awesome as my parents are, ..."
"ESTP"	"stop being catty!!!! <url> although rodney king's speech was about race it still applies here, if he can do it you can do it"	"stop! !! ! <> although king ' speech was about it still applies here, if he it can it"
"ESTP"	"our family-friend hosted for thanksgiving, drum set belonged to his kid. so i started dicking around with the drums, got a decent beat going, but i'm drumming noob; so this dude walks in, good..."	"family - friend hosted for thanksgiving, drum his. i started around with the drums, got a decent beat going, but i ' m drumming; so this in, good. .."
"ESTP"	"seriously, people get addicted to me, which makes it hard when it's time to move on. i break alot of hearts pretty much constantly. i just moved here to seattle a couple months ago from dallas and..."	"seriously, people get addicted to me, which makes it when ' s time move. break alot of pretty much. just moved here to seattle couple months from dallas and. .."
"ESTP"	"no i am not sexist but i don't do well with men who think a woman place is in the kitchen type of thing so whatever you think sexist means to you. traditional roles are how i was raised but at the..."	"i am not sexist but i don ' t do well with men who think a woman is the kitchen thing so you think sexist means to you. traditional roles how i was raised. .."
"ESFP"	"i'm very lanky and thin and always have been. lately i've been going to the gym to build muscle and to get in shape. it's just really nice to feel yourself progressing and going harder than you did..."	"i ' m very lanky and thin and been. ' ve been going the gym to build muscle and to in shape. it ' s just nice to yourself progressing and than you did. .."
