"label"	"post"	"post_augmented"
"ESFP"	"exercise, art, read a book, internet, tv, or organise a hike or daytrip with friends. or sometimes i'll go shopping if i'm in the right mood."	", exercise, art read a book, internet tv, , or organise hike a or daytrip friends with. or sometimes i ' ll go if shopping i m ' in right the mood."
"ESFP"	"i say i feel the need to write, though usually i don't get around to writing what i invent. i need to channel my emotions into stories or i wilt and die away... on the other hand, i often feel a..."	"i say i the feel need to write, though usually i don ' t get around to i writing what invent. i need to channel my into emotions stories wilt or i and away die. . on. the other hand i, feel often a. .."
"ESFP"	"what's the difference between an <mbti> and an <mbti>? can you easily tell the difference just by having a conversation with an <mbti>/<mbti>?"	"' what s difference the between an <mbti> an and <mbti>? you tell can easily the just difference by having a with an conversation <mbti> / <mbti>?"
"ESFP"	"oh i have to say that my best friend is <mbti>, and we have a deep connection i believe. although i feel like if the <mbti>-personality is kinda, you know, girly....? sorrysorry"	"I have to oh that say my best friend is <mbti>, and we have a deep connection believe i. although i feel like if the <mbti> - personality kinda is, you know, girly. .. .? sorrysorry"
"ESFP"	"i know...trust me i'm not like that anymore but i must've really hated his friend for whatever reason i can't remember ;-;"	"i know. . trust. me i ' not like m that anymore must but i ' ve really hated friend for his whatever reason i can t ' remember; -;"
"ESFP"	"i understand what you're saying, but it were to heavily lean more to either side of them, i just wouldn't show them, plain and simple. i don't mind that you think this is dumb and i don't care that..."	"i understand what ' you re saying, but it were heavily to lean more to either side them of, just i wouldn ' show t them, plain and simple. i don ' t mind that think you is this and dumb i ' don t that care. .."
"ESFP"	"you know, i think this is the same thing i'm doing. this is why i avoid riddles and such, because i become obsessed with it, i become convinced i can 'solve' it, even when i keep telling myself..."	"know you, i think this is the same i thing ' m doing. this is i why avoid riddles and such because, i become with obsessed it, i become convinced i ' can ' it solve, even when keep i myself telling. .."
"ESFP"	"hello!!! definetely sounds like you're an f anyway ;) i hope you'll like the forum and verything. my advic would be to take mbti with a grain of salt. at its best, it can be a way to greater..."	"hello! !! definetely sounds like you ' re an f anyway;) i hope you ' ll like forum the verything and. my would advic to be mbti take with a grain of salt. its at best, it be can a way greater to. .."
"ESFP"	"jonneh 1. sounds like every other person to me, but probably low t function 2. fe 3. fe 4. low ne? 5. introverted <mbti> is the verdict. 1. i hate straight roads. whenever i see alleyways..."	"jonneh. 1 sounds like every other person to me, but probably t function low 2. fe 3. 4 fe. low ne? 5. introverted <mbti> is the verdict. 1. i straight. hate whenever roads i see alleyways. .."
"ESFP"	"yeah, that's very true - i don't think being a paramedic will be a suitable job for me primarily because i'm going to have to work out nights, it varies and i worked nights before at a retail job,..."	"yeah that, ' s very true i - don t ' think being a paramedic will a be suitable job for primarily me because i ' m going to to have work out nights, it varies and i worked nights before at retail a, job. .."
"ESFP"	"you're right. he doesn't think it's a laughing matter and that i'm not taking it seriously. i feel like he thought too highly of himself so he kind of deserved to be shot down. not in a mean way, but..."	"you ' right re. doesn he ' t think it ' s a laughing and matter that i ' not m taking seriously it. i like feel he too thought highly of himself so kind he of deserved to be down shot. not in a way mean, but. .."
"ESFP"	"this is not specifically right now, but in general. main difficulty is showing interest in what people are talking about. i can be very involved talking about stuff that interests me (mostly..."	"this is not right specifically now, in general but. main difficulty is showing interest what in people are talking. about i be can very involved talking about stuff interests that (me mostly. .."
"ESFP"	"despite how common it is, i'd see type 4 more common amongst ip types. i don't understand how type 4 relates to fe at all (after all, fe reaches outwards right?). i'd think type 5 would be more..."	"despite how common it is, i ' d see type 4 more common amongst ip types. don i t ' how type understand 4 relates to fe at all (after all, reaches fe outwards right?) i. ' d think type would 5 more be. .."
"ESFP"	"i hate sloan. it makes me sound bad. i don't know if i am good or bad for reals, but come on! it can't be as bad as all that! and as for it being called: sloan, is that because neurotic <mbti>..."	"i hate sloan. it makes me bad sound. i ' don t know if am i good or bad for reals, come but on! it can ' be t as bad as all that! as and for being it called: sloan, that is <mbti> because neurotic. .."
"ESFP"	"you know that song... oppa gangnam style!!? yeah well i was dancing/singing to that as part of a crimewatch reconstruction. one of these days i'm gonna have a normal dream and really freak..."	"you that know. song. . oppa gangnam style! !? yeah well i was dancing / to singing that as part a crimewatch of. reconstruction one of days these i ' m gonna a have normal dream and really freak. .."
